"x1"	"x2"	"x3"	"z1"	"z2"	"z3"	"y"
"2514"	0.20466829770831	0.42142620750266	0.0715478428547489	2	1	3	1.68853318768776
"2515"	0.861406286068859	0.476617226736436	0.627326491015768	2	3	1	4.33346869247178
"2516"	0.465527192620492	0.826723959354431	0.166712550587239	2	3	1	4.27280616007117
"2517"	0.280399699712655	0.517828347161412	0.144645746903678	2	3	1	2.50607704458105
"2518"	0.604487281163327	0.776552536139656	0.525411284114752	2	3	2	4.54824601311621
"2519"	0.0864338049619102	0.733687023801821	0.7046173991302	2	3	2	3.39282261265327
"2520"	0.75550011525586	0.236639953183907	0.319811875834187	2	3	2	2.64109563267144
"2521"	0.441696967156374	0.0600399689743134	0.574131172225109	1	3	3	2.09601257344601
"2522"	0.961609600221071	0.50557841961617	0.837470319685469	1	3	3	3.12652994085742
"2523"	0.285829644457633	0.555101384069587	0.391533355087755	1	3	3	2.66000502961397
"2524"	0.842075221711931	0.828311850112736	0.692761752375022	2	1	2	4.31276975960902
"2525"	0.401344795421019	0.965080610726512	0.087737822804577	2	1	2	3.93451394521887
"2526"	0.778302572009349	0.602783001082616	0.0770685947413936	2	1	2	4.56479619964316
"2527"	0.332883151184859	0.0676026455598113	0.116975264669752	3	3	3	0.594469836931268
"2528"	0.15807378883646	0.704968054525922	0.957251162265347	3	3	3	2.87808757362437
"2529"	0.630938964243403	0.540248100743572	0.447170100761233	3	3	3	3.79221947359136
"2530"	0.685484553244609	0.919202489318487	0.770074805730586	3	1	3	4.55200279053684
"2531"	0.423783884527461	0.482511971421816	0.418191600993368	3	1	3	2.87648604863609
"2532"	0.948319828198119	0.873795683728531	0.505830819252878	3	1	3	6.7340790612983
"2533"	0.793885340687049	0.22745833917015	0.674826234760177	3	2	3	3.77696642264551
"2534"	0.572069851805192	0.372242053194592	0.0234107899301352	3	2	3	1.02470479855783
"2535"	0.98881434809336	0.718458137187509	0.789947205550831	3	2	3	4.83377861732117
"2536"	0.816690417342923	0.849312798387405	0.0322739913984903	2	1	1	5.10983067040728
"2537"	0.554991136420012	0.980993695968164	0.42859330849814	2	1	1	4.32319712238852
"2538"	0.19256843616726	0.249725461164259	0.867605309416023	2	1	1	2.05312520651368
"2539"	0.41316468171189	0.104631268511308	0.796654160766874	2	2	1	2.57291414907587
"2540"	0.556457767073341	0.172072203634422	0.987951129059779	2	2	1	3.52207199817552
"2541"	0.901396449563312	0.903760169345288	0.807859551058047	2	2	1	4.40821312442571
"2542"	0.870241256997012	0.184139105249886	0.493253210723331	2	3	3	3.25841581396629
"2543"	0.92842759871223	0.671838476871612	0.217808479382829	2	3	3	5.3801409600428
"2544"	0.648958406919889	0.392809061865311	0.859339328681084	2	3	3	3.22734515062668
"2545"	0.3720227474387	0.273178457075523	0.583870793505928	1	2	1	2.57938638107757
"2546"	0.529971581938343	0.441332774512746	0.613873445086848	1	2	1	3.51348784253883
"2547"	0.0594762748848923	0.187663361576765	0.517017790616524	1	2	1	0.980408439929639
"2548"	0.698548929461129	0.0896722027905469	0.288577097117395	2	2	2	1.66657773089896
"2549"	0.184334277123627	0.00191289992474112	0.820461397918723	2	2	2	2.23122056144387
"2550"	0.0479568809954978	0.113873234970127	0.158414031131722	2	2	2	0.417904680646571
"2551"	0.477735318154396	0.445859107844256	0.399007882416984	1	1	3	3.00462010820619
"2552"	0.98098151562563	0.612169007123965	0.355063033316077	1	1	3	5.25760424728761
"2553"	0.337884531425381	0.574776247255849	0.909773076944812	1	1	3	2.85101775539766
"2554"	0.269262981218757	0.210266143276161	0.900675383111876	1	2	3	3.52096097983315
"2555"	0.320436566611062	0.742764436481751	0.278014520533889	1	2	3	3.24750927468943
"2556"	0.668150744656745	0.682800131766585	0.299442245946898	1	2	3	3.6287486645427
"2557"	0.251029835039474	0.859588524030613	0.927980855334389	1	1	1	2.63274255865903
"2558"	0.11628982471877	0.620508134620908	0.477351633302959	1	1	1	2.14014675888869
"2559"	0.619186136063855	0.954811967087243	0.725477919445293	1	1	1	4.31949177122575
"2560"	0.134412456260718	0.0395183335978216	0.20849625410995	3	3	2	0.733571158278958
"2561"	0.362943919303678	0.527565164204089	0.632386582483894	3	3	2	3.48754933327529
"2562"	0.774495957692349	0.462669360577876	0.362065265409326	3	3	2	3.39832245069445
"2563"	0.741342586203605	0.324126879848471	0.128372225424643	3	1	2	2.55537873351719
"2564"	0.299432026932338	0.58639755256382	0.240146527969405	3	1	2	2.46574631487287
"2565"	0.969298463245785	0.416925226648649	0.849767494972588	3	1	2	4.1228783479817
"2566"	0.583155724743128	0.033813218186598	0.97593195674895	3	3	1	1.46471005974516
"2567"	0.349497798718167	0.0152349194316308	0.645756559823007	3	3	1	1.86875596602534
"2568"	0.169137078113164	0.356988361093825	0.255872995308083	3	3	1	1.59819692196532
"2569"	0.0187730024292789	0.157841073191023	0.105711552705386	1	1	2	0.151331685953337
"2570"	0.146781246114614	0.88353554570737	0.175713521879695	1	1	2	3.02272371305319
"2571"	0.0640448303548274	0.203106155035511	0.377604793530118	1	1	2	0.52443388903584
"2572"	0.0765445262630597	0.802312375764926	0.656061724863119	3	2	1	4.85019459386679
"2573"	0.615160802476982	0.659037799413465	0.764601622992713	3	2	1	4.28886565924211
"2574"	0.388646726174579	0.949432753931938	0.461129268757815	3	2	1	4.65505843683659
"2575"	0.100450944807955	0.137575585567565	0.946864321413967	2	2	3	3.12399756500957
"2576"	0.663981002272555	0.129281414701477	0.915447277097422	2	2	3	3.54662966985483
"2577"	0.74063186492357	0.564343607145143	0.0421561577075655	2	2	3	2.75777191569873
"2578"	0.883532611874542	0.892738542919059	0.687566439169861	1	2	2	3.53199053085227
"2579"	0.894529700121141	0.403450342990389	0.74682513667259	1	2	2	3.49635031509268
"2580"	0.0107675620906607	0.0810155431527276	0.888570578760226	1	2	2	2.57850549275735
"2581"	0.484553922051104	0.632050581566736	0.33389090534794	1	3	1	3.84468855598315
"2582"	0.218145964537851	0.992893406825232	0.329670798154203	1	3	1	4.92098137364723
"2583"	0.506860164117735	0.261659689713269	0.56270987020495	1	3	1	2.52869925285658
"2584"	0.504203587908436	0.34093605851996	0.54152407172067	3	1	1	2.91593135268491
"2585"	0.917253082184075	0.756037437052317	0.434908980158744	3	1	1	6.55574039905473
"2586"	0.241522600908798	0.300669633895504	0.963109230637021	3	1	1	2.00893593803083
"2587"	0.705549536117663	0.780978385180833	0.603016753951203	3	2	2	4.27814754676864
"2588"	0.454990016210272	0.290883299207637	0.18739022403944	3	2	2	1.36848401609287
"2589"	0.534513225097692	0.362430896322576	0.223606652660686	3	2	2	1.81504249080887
"2590"	0.812023680677269	0.643837438617477	0.264841549153106	1	3	2	4.13079685324356
"2591"	0.0252305755483699	0.808946968090755	0.0587714674083493	1	3	2	2.58792657417128
"2592"	0.232984897214919	0.696613868304678	0.0088467474359973	1	3	2	3.0860563366421
"2593"	0.418477038111262	0.0493712598762624	0.591973236184222	2	1	3	1.50148836471838
"2594"	0.584031973626281	0.74108550285656	0.402700995388268	2	1	3	4.36913350604377
"2595"	0.873486140656664	0.328393020868347	0.959937758755261	2	1	3	4.01910890912544
"2596"	0.249517967625533	0.11525979948828	0.496488492947394	2	3	1	1.0271002480383
"2597"	0.19142980798849	0.371930759262156	0.996853086916316	2	3	1	2.64227923237867
"2598"	0.799714435892249	0.649821175863093	0.00361135432404684	2	3	1	4.45985744004686
"2599"	0.647854444795047	0.758483328997376	0.575478927203581	2	3	2	4.53972061667938
"2600"	0.465015742240796	0.860168242410262	0.508521301574131	2	3	2	4.53649013041041
"2601"	0.889789431795685	0.584490677764363	0.554538786480272	2	3	2	3.76757385908743
"2602"	0.0432190758055421	0.0542503276230468	0.126460199160961	1	3	3	0.165494120891048
"2603"	0.364846514601168	0.724552008222766	0.70041068827009	1	3	3	3.92265776348421
"2604"	0.0697418381689967	0.179843033563323	0.118446956986538	1	3	3	0.371155824826002
"2605"	0.658383441557188	0.881506775761667	0.540016418986919	2	1	2	4.36700886056366
"2606"	0.684411725736465	0.985924217930454	0.949668624446969	2	1	2	4.72942597364336
"2607"	0.118554693428271	0.13086256939044	0.385197472361917	2	1	2	0.675932661931516
"2608"	0.809907639396296	0.911481488395459	0.157192952005354	3	3	3	5.61808657903403
"2609"	0.401445695273808	0.236926869483504	0.270027730657064	3	3	3	1.57694222829503
"2610"	0.502052016234324	0.383764234086913	0.691148752404124	3	3	3	2.96897890925597
"2611"	0.472487379086813	0.963955429580959	0.876082678914737	3	1	3	3.42561302012611
"2612"	0.342812594923156	0.666694536198643	0.659880938068791	3	1	3	3.37508533443223
"2613"	0.0116760167954375	0.296469846013129	0.243094738860281	3	1	3	1.17724019149594
"2614"	0.545178839350464	0.92122300887009	0.286969717959931	3	2	3	3.98077796576044
"2615"	0.639043754794531	0.0828223710529	0.558569073792041	3	2	3	2.91683374808929
"2616"	0.753666404013832	0.105419476910345	0.31023719573083	3	2	3	2.39722741299228
"2617"	0.836514478086574	0.198163443334102	0.212780437205148	2	1	1	3.73896997391788
"2618"	0.0856165782904919	0.936298629674302	0.728101027951242	2	1	1	2.6343817826657
"2619"	0.147728417307299	0.149466300903486	0.410164978513264	2	1	1	0.880168089979612
"2620"	0.780905377714791	0.411174683222248	0.428823777178394	2	2	1	3.61734964012375
"2621"	0.98245740126255	0.834893968488078	0.75496783866662	2	2	1	5.00476976036648
"2622"	0.149781225116946	0.497404918623628	0.363221398971538	2	2	1	2.41553129623678
"2623"	0.820003491053128	0.814837487946253	0.529117683471859	2	3	3	5.43821743866909
"2624"	0.425308510847965	0.0178630576802441	0.225399098361923	2	3	3	0.806060443205241
"2625"	0.0893355783241813	0.351807820380746	0.653961633516039	2	3	3	1.91101072950052
"2626"	0.908292127796161	0.554130395371352	0.301546509768584	1	2	1	3.67395167386956
"2627"	0.201573153917482	0.46499359285183	0.732125074269227	1	2	1	3.22199496015615
"2628"	0.705857095162005	0.395400228361128	0.37510688387053	1	2	1	3.08879935057649
"2629"	0.997790746678265	0.312510059715283	0.0941756559553108	2	2	2	2.15229343249998
"2630"	0.107173627426411	0.423772553881676	0.932898745535769	2	2	2	5.08231222113634
"2631"	0.519620613401963	0.630811697047457	0.256936637072445	2	2	2	3.20306023857525
"2632"	0.161876471635575	0.680666105836101	0.596958635150696	1	1	3	2.42984618938143
"2633"	0.514023353273831	0.256529345786498	0.80027926798312	1	1	3	3.04652771623656
"2634"	0.629039574115549	0.595621319654409	0.473028176768832	1	1	3	4.17472945707069
"2635"	0.389154713968804	0.607737213373184	0.0326447744313398	1	2	3	2.35957969166279
"2636"	0.299076464487079	0.808620696507946	0.969443836611592	1	2	3	4.9596942826484
"2637"	0.970424399682447	0.939751117639704	0.180528976439993	1	2	3	3.64737639276222
"2638"	0.720891968738058	0.193148628785562	0.169855732694958	1	1	1	3.10970344482976
"2639"	0.886676646179784	0.873082560035803	0.890623826223115	1	1	1	4.18814273503455
"2640"	0.571754884785386	0.032728480508574	0.863785501946063	1	1	1	2.5756234360442
"2641"	0.69621541285255	0.439404829017197	0.343000358758195	3	3	2	3.12141674843798
"2642"	0.380769046627123	0.482492438416905	0.90600665484808	3	3	2	3.84074291916296
"2643"	0.535936657393949	0.167792441182551	0.715956052725008	3	3	2	2.60778245906423
"2644"	0.48742521885656	0.367432540365966	0.607867601500065	3	1	2	3.10074219246275
"2645"	0.667697944419665	0.703341046052146	0.7900567557519	3	1	2	4.4888003115728
"2646"	0.294272377224708	0.769718175038212	0.919805030778257	3	1	2	4.04127297544027
"2647"	0.34990098161255	0.532226950893133	0.200229401412753	3	3	1	2.22856733386857
"2648"	0.135353948279962	0.219370116574552	0.067532632816123	3	3	1	0.434753264987566
"2649"	0.455172332101444	0.477285283264118	0.106867480712632	3	3	1	1.72514833192721
"2650"	0.774533538998645	0.269468016844864	0.456037429934598	1	1	2	3.25710806222816
"2651"	0.947337632398064	0.739411132803969	0.630152843662618	1	1	2	3.9100223871609
"2652"	0.436566306807009	0.23289587535539	0.458080905276914	1	1	2	2.26110583270419
"2653"	0.740525112625349	0.627467332261235	0.0806205662105371	3	2	1	2.25942658173026
"2654"	0.557339675238724	0.70506504690562	0.330293095963835	3	2	1	3.35922840551114
"2655"	0.852011328468237	0.953975926639144	0.844809233426565	3	2	1	4.19259773548963
"2656"	0.595022815455004	0.29038064318916	0.753083412363021	2	2	3	3.57883776480058
"2657"	0.275731043384215	0.138479882555174	0.48795390492995	2	2	3	1.38174635514905
"2658"	0.219338189238498	0.786754643211118	0.271787427475009	2	2	3	3.08853070991062
"2659"	0.177604706316933	0.510853855528604	0.878746647839032	1	2	2	4.63871161644777
"2660"	0.270802861375642	0.33485545715846	0.987004686514904	1	2	2	5.65210420623225
"2661"	0.0254107456579574	0.793859156759824	0.804472987502698	1	2	2	4.0817917855802
"2662"	0.953000882916428	0.518601944029078	0.186029435879907	1	3	1	4.41424126296914
"2663"	0.748590020523234	0.896744527477472	0.625209316858493	1	3	1	5.4046506696747
"2664"	0.0542116861324757	0.282550069408629	0.816139158657694	1	3	1	1.63582560143774
"2665"	0.924241689982376	0.844880559211482	0.76967718248704	3	1	1	5.32230771879215
"2666"	0.32674596285344	0.563986790507319	0.669233004490695	3	1	1	3.15146186487187
"2667"	0.929813386242906	0.992472857946852	0.828597219844843	3	1	1	4.52763593294064
"2668"	0.843285912466753	0.00977269458055588	0.432712990163975	3	2	2	2.17046587110402
"2669"	0.0149751310265497	0.573635131531728	0.136309097920556	3	2	2	1.62559971312142
"2670"	0.313894793710292	0.065969933108944	0.352409071449972	3	2	2	1.47459387567212
"2671"	0.22754157114958	0.663939585012418	0.0145711742605968	1	3	2	2.87453986386605
"2672"	0.239461329058503	0.449533500084883	0.0543110667279473	1	3	2	1.88611012651305
"2673"	0.61350364830161	0.0952101870882612	0.040891901049533	1	3	2	2.19106689865985
"2674"	0.0206067375953735	0.598159012186375	0.816093994545992	2	1	3	2.10131234481589
"2675"	0.292112845364084	0.548394874284435	0.394842282834428	2	1	3	2.63512872330061
"2676"	0.615142283205196	0.96116276299236	0.0274057020893159	2	1	3	4.43877086702738
"2677"	0.18456279372302	0.68115001551255	0.910359028301397	2	3	1	3.45891244823917
"2678"	0.454297000323825	0.825717183422113	0.734640233241665	2	3	1	4.20430270296024
"2679"	0.727754051670616	0.371842871871374	0.0513863822180824	2	3	1	3.18318876518457
"2680"	0.826108007783783	0.653180603196638	0.203664395731103	2	3	2	4.45576807678836
"2681"	0.0688203689900951	0.835133513228761	0.78183102072504	2	3	2	3.77772965270293
"2682"	0.390927111853581	0.123553998371655	0.842876674765491	2	3	2	2.44793986008333
"2683"	0.144634660638087	0.0428969327613343	0.216860786566143	1	3	3	0.577662831050665
"2684"	0.156674982108935	0.436700915607313	0.700032857378922	1	3	3	2.03462147646884
"2685"	0.602104054519585	0.483444315180136	0.559045566349394	1	3	3	3.56764790138621
"2686"	0.869872660140426	0.754985257638273	0.410580877611345	2	1	2	4.6522645086895
"2687"	0.922540036104849	0.33125088258106	0.999882027354482	2	1	2	4.85299111658428
"2688"	0.74091995778827	0.717547493141696	0.487928239111271	2	1	2	4.472170003284
"2689"	0.112232410751375	0.811757789941988	0.624283386722069	3	3	3	4.19882777777884
"2690"	0.528118588208554	0.876138015124188	0.555134143473374	3	3	3	5.39819601185283
"2691"	0.426345008833587	0.843336863520866	0.441306314663962	3	3	3	4.96548166195938
"2692"	0.75823859459962	0.232148372208884	0.461376611861964	3	1	3	3.82096395159156
"2693"	0.213587236648173	0.527598721248293	0.754805877359216	3	1	3	2.62573836650453
"2694"	0.926808052543942	0.189964215572992	0.70723047840156	3	1	3	4.62870250404768
"2695"	0.185592773370445	0.00497742091811458	0.773251004557321	3	2	3	2.85721494999025
"2696"	0.887507573388126	0.984022776311677	0.969890740717313	3	2	3	3.51514488746055
"2697"	0.365019693640118	0.90464043082313	0.326237599287803	3	2	3	4.11896913385597
"2698"	0.249611767727514	0.929962819968178	0.885840157440714	2	1	1	2.47995520863208
"2699"	0.780630580836585	0.972590852146508	0.636547780630213	2	1	1	4.76528166965185
"2700"	0.988594250486198	0.467689690967723	0.270508342232831	2	1	1	6.14805033119151
"2701"	0.484869751429622	0.691811271442997	0.192539851899822	2	2	1	3.06198440494586
"2702"	0.735703146082269	0.630444517537354	0.141035826879634	2	2	1	3.21213347362043
"2703"	0.633207706168271	0.790177352594235	0.6809843262761	2	2	1	4.41038834223789
"2704"	0.531818178729557	0.354623649096875	0.0884732166937564	2	3	3	2.47099070235546
"2705"	0.95989085770971	0.112124888042425	0.605786194254495	2	3	3	3.05048891702767
"2706"	0.405218709570666	0.415741234097952	0.50836683579801	2	3	3	2.68673652445909
"2707"	0.843654575292021	0.497525537170953	0.577929503646576	1	2	1	4.02650353559255
"2708"	0.20506798285692	0.137621791297455	0.338590597963811	1	2	1	1.06379492656079
"2709"	0.653706075566142	0.854433757448454	0.499640574000408	1	2	1	4.45860942602894
"2710"	0.624213778040153	0.771144253722059	0.107869971874113	2	2	2	3.23913880690684
"2711"	0.103638267328526	0.304932682996294	0.161425914003134	2	2	2	1.2149655424399
"2712"	0.00203198759908569	0.265740494102952	0.828417984018516	2	2	2	3.16008358527639
"2713"	0.796860174612246	0.473202268748234	0.891404949120004	1	1	3	3.97143348639099
"2714"	0.0339991228718219	0.287987569804062	0.067210143952297	1	1	3	0.395104501981534
"2715"	0.03994170655094	0.540406381610758	0.977242282571639	1	1	3	1.63769675296178
"2716"	0.66387112221945	0.66307864364892	0.455111100654589	1	2	3	3.94921740977629
"2717"	0.712915735736052	0.580380504266761	0.791611544095141	1	2	3	4.3207096981851
"2718"	0.838106057531902	0.400814184930497	0.914580565543822	1	2	3	4.00037188317907
"2719"	0.88955524003846	0.73358673264307	0.651186725808836	1	1	1	5.21164949364711
"2720"	0.242962053330201	0.345061492778499	0.285035729313407	1	1	1	1.55222284931233
"2721"	0.378793866517321	0.449586307273511	0.431760912988174	1	1	1	2.60483461129797
"2722"	0.335191914794484	0.611502303089372	0.252609719461934	3	3	2	2.89807794940591
"2723"	0.689452289641018	0.71460139816397	0.129802743139688	3	3	2	3.74628145674968
"2724"	0.544069021753392	0.0179934590755973	0.346902547271945	3	3	2	1.69950678364209
"2725"	0.986762425531691	0.309468146517045	0.00117090242960847	3	1	2	3.30815909146111
"2726"	0.228131520932678	0.0770033940925826	0.808254164824676	3	1	2	2.24443534824158
"2727"	0.975109803243138	0.78302105220989	0.241893444172923	3	1	2	4.9330801763077
"2728"	0.325671566193234	0.626913394100596	0.230904012199859	3	3	1	2.82046257042659
"2729"	0.0806346029692824	0.560424407941209	0.593750103905705	3	3	1	3.25561992347922
"2730"	0.478374123944108	0.0662086782632051	0.474888612050563	3	3	1	1.94362698778739
"2731"	0.0927047226003107	0.2105981380489	0.376726135252228	1	1	2	0.6451232423478
"2732"	0.811645114532798	0.0956627987037746	0.317184925447276	1	1	2	2.90076135219784
"2733"	0.31222304917389	0.0533129932577319	0.157530470768473	1	1	2	1.24567817616965
"2734"	0.442924615159562	0.945432924518914	0.670527055477264	3	2	1	4.93850693835653
"2735"	0.463238772490625	0.159240028625469	0.283187713120478	3	2	1	1.46900810965248
"2736"	0.13559682566937	0.995056242150266	0.539843033294964	3	2	1	5.23555785514647
"2737"	0.40761749354697	0.36343677119168	0.727048210486379	2	2	3	3.41634875451776
"2738"	0.163322486690487	0.887211782708304	0.750936057122516	2	2	3	4.3913821457505
"2739"	0.907426971082725	0.384305690829125	0.58435080367152	2	2	3	4.17717979787235
"2740"	0.948964162867654	0.513004740409806	0.079241060367268	1	2	2	2.16219897439956
"2741"	0.0498217188230037	0.17975719981068	0.939039715476633	1	2	2	3.47978480428579
"2742"	0.350231335222445	0.283857425692043	0.014428997533051	1	2	2	1.61980033056827
"2743"	0.572458104198845	0.160649911994919	0.929041536674363	1	3	1	2.3340407267228
"2744"	0.516401551387928	0.241727119877957	0.867443011337776	1	3	1	2.57459829270116
"2745"	0.668256388307423	0.20448381398563	0.184500955312547	1	3	1	2.58240893085272
"2746"	0.701478733226979	0.742779441876337	0.952898146834707	3	1	1	3.34744922482142
"2747"	0.852954763321229	0.895703860288371	0.403204395797931	3	1	1	6.31223463553215
"2748"	0.283913407894426	0.429728845821372	0.115656636324769	3	1	1	1.2704938044237
"2749"	0.774383721982393	0.57552225270343	0.370066269435977	3	2	2	3.10233669561091
"2750"	0.563501142750115	0.099265139469486	0.852612774617924	3	2	2	3.60534573609459
"2751"	0.260507560978977	0.0356008479210698	0.530692689827885	3	2	2	2.11687964407448
"2752"	0.499626889390825	0.25257547698731	0.665299346210596	1	3	2	2.7413605565238
"2753"	0.590393328182629	0.674806596866498	0.302929237065262	1	3	2	4.32608008779475
"2754"	0.299680510728425	0.917588271591582	0.0441461440526455	1	3	2	4.81445975984369
"2755"	0.775800426010571	0.814650537822694	0.588089604287144	2	1	3	5.13796639384865
"2756"	0.815596257117979	0.424017315865552	0.426770687560309	2	1	3	4.66896074610873
"2757"	0.437778358977219	0.212460213352317	0.86587719220875	2	1	3	2.58836567994037
"2758"	0.478853261247737	0.458635707566929	0.0313339075159833	2	3	1	2.62542650327579
"2759"	0.656597917272859	0.502120447583658	0.146507352691167	2	3	1	3.66685705105783
"2760"	0.267084752873483	0.851159957220295	0.132106031621749	2	3	1	3.77651212674906
"2761"	0.0256515575319897	0.522254310186125	0.671416313258103	2	3	2	2.47673739432942
"2762"	0.166362584100024	0.835295587645867	0.682101313691632	2	3	2	3.85070158990695
"2763"	0.338149368222573	0.378606856113622	0.257570512716394	2	3	2	2.15028470305586
"2764"	0.921616499073642	0.122588664954413	0.550141766793842	1	3	3	3.00729527225362
"2765"	0.0123490917663101	0.0523711793630579	0.0752001619828796	1	3	3	0.0507985976069028
"2766"	0.652031797027491	0.102772343073063	0.501492265034122	1	3	3	2.67343819136354
"2767"	0.781396471892403	0.589363070871727	0.0174574640688751	2	1	2	4.4971478963562
"2768"	0.584028765688547	0.204886224623885	0.95573507319492	2	1	2	4.23934882756298
"2769"	0.578251982056018	0.960917818291044	0.437120878864885	2	1	2	4.27297251239206
"2770"	0.734270232272576	0.258345947158235	0.841859778915359	3	3	3	2.71430620639944
"2771"	0.75544210669964	0.883487844500507	0.655715680957116	3	3	3	5.60575898586301
"2772"	0.899475885296447	0.365911192921807	0.184191856251593	3	3	3	3.57202601529266
"2773"	0.306622893411528	0.483074403068994	0.720559910758985	3	1	3	2.78630227967049
"2774"	0.134971198838572	0.0470668745232907	0.486158865662062	3	1	3	1.67177008006003
"2775"	0.358400114199699	0.680929819133455	0.276273650378794	3	1	3	3.02070225320085
"2776"	0.875246392304285	0.0133432284785136	0.24503393279515	3	2	3	2.53447840468086
"2777"	0.527522809771867	0.355690447837804	0.480444777210783	3	2	3	2.89614864453601
"2778"	0.912546638637942	0.738588209479564	0.157832785503778	3	2	3	3.30495934710438
"2779"	0.612471328076711	0.0790116344837265	0.384318310960001	2	1	1	1.97092912319065
"2780"	0.0513266511980076	0.238562793663507	0.532510369217	2	1	1	1.32188747720928
"2781"	0.811539718737527	0.62083836132948	0.344086935183171	2	1	1	5.35278574784078
"2782"	0.318505919273989	0.948466000342627	0.046082301352771	2	2	1	2.7867073666137
"2783"	0.926414150215777	0.299306133029017	0.629175912971137	2	2	1	4.23784105710349
"2784"	0.970104276165251	0.130776359371979	0.524074085048158	2	2	1	3.57684746907545
"2785"	0.502110004364685	0.278344547628988	0.764064648231767	2	3	3	2.64363829298134
"2786"	0.860911235940516	0.792973177389667	0.855026469810256	2	3	3	4.23008133654896
"2787"	0.251628234769781	0.554540301635746	0.118928067518375	2	3	3	2.49134062340261
"2788"	0.10376292652232	0.631465115644797	0.20398250973588	1	2	1	1.97513981066881
"2789"	0.392947785832264	0.86470473710919	0.413883712424402	1	2	1	4.18750399844408
"2790"	0.448733176803216	0.234403641908832	0.214730728567106	1	2	1	1.83761491712216
"2791"	0.996972172015151	0.646276048493836	0.0915743836667389	2	2	2	2.43671763594569
"2792"	0.0441144685387427	0.825962558506563	0.908040092185852	2	2	2	5.42747897582705
"2793"	0.178779902824856	0.741352927563482	0.965141901355467	2	2	2	6.43201310832015
"2794"	0.741153829736796	0.476992750868063	0.593876608334091	1	1	3	4.17046865912024
"2795"	0.706559050730487	0.567205785270665	0.8231743559454	1	1	3	4.04165900584863
"2796"	0.202271307715111	0.454210941406703	0.570968978960688	1	1	3	1.94784521110244
"2797"	0.604652643384826	0.574225670232633	0.464521195756754	1	2	3	3.64813445158098
"2798"	0.194381762752999	0.537084909641747	0.00226287636618463	1	2	3	1.54927628391809
"2799"	0.121338347369736	0.699278461988325	0.262883759284806	1	2	3	2.30336215326599
"2800"	0.461048639195477	0.760764312157177	0.406340179573975	1	1	1	4.06436543228453
"2801"	0.285726974091642	0.392258496472129	0.748317152894113	1	1	1	2.41493072104352
"2802"	0.350007461892717	0.195498811489224	0.309937207591662	1	1	1	1.66673692825187
"2803"	0.428915273645364	0.295301933551529	0.322164356176753	3	3	2	1.95914949572676
"2804"	0.941962656889824	0.0345001873692475	0.691706333519247	3	3	2	1.87331934935962
"2805"	0.411482576548156	0.860074642298306	0.931778102808483	3	3	2	5.4451808877327
"2806"	0.697340564037685	0.789543344366169	0.608396542957053	3	1	2	4.62676510103287
"2807"	0.632450268342286	0.263049301125086	0.558939505190255	3	1	2	3.12365473651174
"2808"	0.539249879075214	0.517096902663463	0.645518639030073	3	1	2	3.71364459808165
"2809"	0.561436313693124	0.0976685254294195	0.171006183085365	3	3	1	1.25735020893859
"2810"	0.210818077449077	0.679009583640706	0.736983821902677	3	3	1	3.72123839210764
"2811"	0.0700574060930744	0.338396554841533	0.768167211927106	3	3	1	2.38668535719976
"2812"	0.0852495320543739	0.993966035093583	0.921319498947856	1	1	2	3.01537208841775
"2813"	0.977202444552892	0.399921967346152	0.806271000558303	1	1	2	3.57771565643683
"2814"	0.226328149173455	0.148618370047368	0.0499771983408726	1	1	2	0.966888343978215
"2815"	0.887625261586458	0.323055626913606	0.374470416286868	3	2	1	3.67683883438261
"2816"	0.834746543398518	0.611246062445535	0.359720827120552	3	2	1	3.99267828299541
"2817"	0.625591543184041	0.418520299677542	0.197448787311046	3	2	1	1.99777127871953
"2818"	0.955737332330534	0.0679880617427881	0.295625699491436	2	2	3	2.79046987956928
"2819"	0.278806294785973	0.970040533711766	0.9831938250479	2	2	3	4.81255494558517
"2820"	0.545794267445964	0.917727781310218	0.0988493192866215	2	2	3	3.21276359699285
"2821"	0.48172900778023	0.0118351652557145	0.707481532492732	1	2	2	2.9683413093584
"2822"	0.0952429269170274	0.442088118196684	0.782977791945737	1	2	2	3.13120296740065
"2823"	0.801798371264688	0.184987239683346	0.634740158630949	1	2	2	2.86319712294172
"2824"	0.137144785558368	0.596556933340904	0.452367927470923	1	3	1	2.3690019892588
"2825"	0.840367542042248	0.708161481828601	0.35077517401473	1	3	1	5.18960779469981
"2826"	0.155025004734067	0.659291918030193	0.832595847877616	1	3	1	3.11077450779123
"2827"	0.668439709170388	0.93354712549689	0.300284470652839	3	1	1	5.10807797489787
"2828"	0.378297435007644	0.894056421563742	0.518368327550383	3	1	1	4.21851414180858
"2829"	0.00856285556047051	0.144659533970242	0.22567531516787	3	1	1	0.902115975384557
"2830"	0.399219781519661	0.309839644486567	0.882244128268212	3	2	2	4.26974584634598
"2831"	0.236939716862837	0.976700501550955	0.0694600276671994	3	2	2	3.14291100671623
"2832"	0.511999170928274	0.901579746183146	0.800785003273092	3	2	2	5.57752253723565
"2833"	0.330910430542757	0.767045148044687	0.946553126009135	1	3	2	5.65962087921885
"2834"	0.723358083660082	0.726506695194446	0.989334183745086	1	3	2	5.63926145915103
"2835"	0.688360328570491	0.166737084394827	0.896402729841892	1	3	2	3.25831920125203
