"x1"	"x2"	"x3"	"x4"	"x5"	"x6"	"x7"	"x8"	"x9"	"z1"	"z2"	"z3"	"z4"	"z5"	"z6"	"z7"	"z8"	"z9"	"ry"
0.245095797928118	0.721822267791092	0.357029892726518	0.87728759834858	0.197142877427197	0.971341532182515	0.377284307462406	0.15623898859738	0.527907107638672	2	2	1	3	2	1	1	3	3	7.98081637804071
0.989106202795969	0.48905681921247	0.519332396041453	0.595343851568167	0.0464961778659427	0.447289940209375	0.864486251368724	0.381430821526803	0.788083276269555	2	2	2	3	2	3	1	1	1	9.7424778850484
0.799055465391964	0.23523790100178	0.192873452188043	0.0441990770310238	0.423560186899924	0.4514823333653	0.500832162435589	0.09617099541702	0.0664976800824496	2	2	2	3	3	1	1	3	1	5.96782963712569
0.101742728031436	0.279203939152569	0.126477979034331	0.455776687625232	0.654634530674588	0.757248329445656	0.43655628443602	0.719990738425987	0.180526067161754	2	2	2	3	2	2	1	3	1	8.89432089919548
0.128087507928069	0.045493038312214	0.449062522134598	0.725964720507887	0.736882000287896	0.334464601857758	0.0336671568507867	0.587414435513883	0.143114979423664	2	3	2	3	3	1	1	3	1	7.54368125360486
0.846708381857226	0.414598164071421	0.312811822376531	0.824476574810205	0.719364368622775	0.788445773731111	0.663016532650554	0.551873694700856	0.178273511340543	2	2	2	3	2	1	1	1	2	10.3939717962463
0.796965921603473	0.252051444136607	0.110378165973176	0.786314019116596	0.23015166162547	0.20148833718991	0.82904659399025	0.14395179602521	0.689828356587961	2	2	2	3	3	1	1	3	2	7.44529367975632
0.745810057888564	0.233220119966331	0.156685054959353	0.508799801377622	0.108771235692941	0.358414813227827	0.516879240608461	0.0129420830359915	0.913518145391232	2	2	2	1	2	1	1	1	1	7.50771901861514
0.972886282330834	0.799024734614463	0.00848957229165654	0.0414164290999995	0.382156761890581	0.476167058589952	0.741456143232349	0.497355153524615	0.215590888563575	2	2	2	1	2	3	1	3	1	10.0253474657095
0.260064140473234	0.730957134252808	0.0464634008917284	0.0740810719969331	0.438615001443742	0.924896331305189	0.855726649015672	0.607336520957761	0.621433592420206	2	3	2	3	1	1	1	3	1	9.81230058249864
0.953317602025071	0.890753339421847	0.380434505067362	0.629255677715438	0.79389795684161	0.45523927934457	0.99883936791322	0.0551728611040601	0.825947643746607	2	2	2	3	2	3	3	3	1	14.6065134665971
0.660545819883505	0.666617553658755	0.215631371902372	0.920440613538982	0.618626902099016	0.161883996665222	0.901342280685774	0.256922529238759	0.392050449050463	2	2	2	3	2	1	3	1	1	11.2295256662298
0.752614373690052	0.20082724210624	0.321924114378467	0.92159972541687	0.796147052410636	0.00146276896860827	0.179403524616379	0.441822118400668	0.101221514580724	2	2	2	3	1	1	1	3	3	6.05464371327938
0.528713681194678	0.100284337306007	0.327157543960033	0.842651461885849	0.492592797554543	0.549484158333423	0.87137811396862	0.418069867094615	0.510313223544784	2	1	2	3	2	2	1	3	1	9.41426799332238
0.128275295514638	0.285903977307695	0.199332331738246	0.298133676161514	0.180773092088923	0.630053313005401	0.748870523859905	0.871433523877682	0.968181005348237	2	2	2	1	3	1	1	3	1	7.72226185472346
0.358891410845161	0.997429201164781	0.754529326337058	0.0364919931414343	0.53919103113022	0.0902848812723532	0.528354992951894	0.193544817268141	0.235218539723622	3	2	2	3	3	1	1	3	1	9.42151939238596
0.227788632972131	0.802138316372576	0.603164507304515	0.173344980196677	0.290409393730859	0.987354408161245	0.566105718850066	0.117486865639158	0.445473997323815	3	2	2	2	2	1	1	3	1	9.50915055044913
0.727614536205797	0.808464857567486	0.518092366299672	0.417340979103891	0.0325411161460373	0.370997017613089	0.715821635268884	0.066652791919437	0.758135982535319	2	2	2	3	2	1	1	3	2	8.02827574769668
0.669920816867753	0.015620826538215	0.883707992088778	0.666219192212079	0.148255146148455	0.130815388172653	0.941578466281577	0.890376082091728	0.769728631536066	2	1	2	3	2	3	1	3	1	7.78958341435448
0.822016711906744	0.753210198010819	0.46009165281935	0.0708486850047841	0.553749472571873	0.857562364090757	0.655569369903325	0.840409413308938	0.135379159167578	2	2	2	3	2	1	2	3	1	12.7879503519808
0.790368211342499	0.687601296063486	0.313163617674781	0.396272050229439	0.623134089894771	0.596919484054825	0.911150854305892	0.204832462037156	0.284808513318635	2	2	2	1	2	1	1	3	2	10.6964836104099
0.92428015257253	0.0748738370510388	0.915570131314077	0.0306946995946758	0.484430143257931	0.048787605408633	0.654804687198234	0.7677123173246	0.556205534955471	2	2	2	3	2	1	1	1	1	8.64211463481187
0.573723921773894	0.391014270289068	0.0138531685973245	0.178293682352318	0.861018307120572	0.814627265532191	0.797179053685611	0.0447561850280687	0.446647753111474	2	2	2	1	2	1	1	3	1	9.72290852110755
0.755463406554599	0.157285675028128	0.448632366754589	0.249126209398746	0.53427283273022	0.6272358103446	0.0683530907427383	0.975343860666166	0.611003824143537	1	2	2	3	2	1	1	3	3	10.8125756236432
0.239961024428467	0.0462458381082701	0.535725790112521	0.618506129272734	0.367513627579534	0.166138071457295	0.909457268585532	0.743419338828108	0.191246899460905	2	2	2	3	3	1	1	2	1	7.95255072037497
0.704447431920544	0.269006788368381	0.0490566303003232	0.14641804307261	0.84558958721122	0.991980496736414	0.608477407538451	0.96021784246688	0.91594009643968	1	3	2	3	2	1	1	3	1	14.849922940461
0.173920872131209	0.884252160514391	0.365758694228444	0.840189058296528	0.709028320508999	0.161611037536888	0.0829485525530257	0.845775236800647	0.461921325452018	2	2	3	3	2	1	1	3	1	12.31652263932
0.279304071635705	0.743209798369501	0.526876398573048	0.226279415463494	0.271121461920652	0.114356999941663	0.914085032161953	0.242469891611372	0.92675846035042	2	2	2	3	1	1	1	3	2	7.79067138298938
0.0488385778433012	0.796053726738596	0.203425437511489	0.240508324869424	0.486924835402524	0.184482172653175	0.965222794084591	0.709381561941561	0.69595546323344	3	3	2	3	2	1	1	3	1	9.05190200159618
0.859258716546137	0.0177746428437614	0.123818129129598	0.407044067470802	0.430127458203376	0.860133530802604	0.109132103783154	0.729654630637948	0.31235748001667	2	2	2	3	2	2	2	3	1	8.76793121215076
0.741185393102661	0.728300455228191	0.481859936654051	0.602954430307012	0.276911358290448	0.243927106986952	0.688633481979218	0.645476441615712	0.206955794506533	2	2	2	1	2	1	3	3	1	10.3537292357762
0.49763982965065	0.918681980977169	0.550063425639784	0.471618317893147	0.215015993100229	0.805181024323483	0.424806185880489	0.16904897797898	0.278512987236307	2	2	2	3	2	3	1	3	1	10.7840399321708
0.186448311207013	0.818591108588411	0.154401482506028	0.0743418455089763	0.735932393455953	0.883394511955035	0.470184466014859	0.200957561146167	0.827195861513506	2	2	2	1	2	1	1	3	3	10.9971034343126
0.470696076381702	0.512458101782756	0.0158760034876206	0.374328300680625	0.612935932526056	0.37577426509185	0.198765879037375	0.504698653922812	0.890455283914333	1	2	2	1	2	1	1	3	1	10.401190431427
0.750713911496616	0.621738952495327	0.806087731032242	0.161809009674835	0.946722640714086	0.904542341572319	0.141586048151727	0.12067615597979	0.741216720558587	2	2	3	3	2	1	1	3	2	12.7720114825906
0.03828910038743	0.982351920620743	0.787109033160517	0.931027035644059	0.735711811431275	0.656630086488013	0.422631174585933	0.903383817399513	0.47874890501245	2	2	1	3	2	3	1	3	1	13.325195112418
0.382142389791324	0.0178398251673824	0.963892586990397	0.723575828085049	0.367238020427148	0.953401099924124	0.241816390810242	0.111708094816379	0.566695263850046	2	2	3	3	2	2	1	3	1	8.16007293630351
0.19535498889681	0.885864930245107	0.318901197678029	0.34633981806032	0.181500395198771	0.266530566186862	0.060438550383088	0.566927286132143	0.765641191655289	1	2	2	3	2	1	1	3	2	8.32292045380767
0.0838104460960899	0.698479396546821	0.26813154696416	0.868924629953604	0.803271934546211	0.101135043110011	0.0928891946244191	0.611059332695004	0.0701467279011077	2	2	1	2	2	1	1	3	1	7.73745117614317
0.577539249752513	0.173362885339439	0.152283441387616	0.00433109419016566	0.213289080102415	0.0900981167677408	0.692846340633228	0.651395218151173	0.951227641309244	2	2	1	3	2	1	3	3	1	5.40529231115391
0.558000356877498	0.180948743456274	0.420724573374205	0.880386320602607	0.816887313544311	0.530460197696222	0.854784469571848	0.63366417432327	0.85273604355249	2	3	2	3	2	1	1	3	1	10.1887171852801
0.101414683031519	0.0376595042962523	0.649139353080639	0.546212205014253	0.951798006190329	0.376115376625359	0.0787082845261981	0.435506713861765	0.0595192433925652	2	3	2	1	2	1	1	3	1	7.7875121250035
0.217582236599328	0.948191830106599	0.518586030449993	0.109822130610511	0.179343818615869	0.783058389379197	0.938816673792106	0.0581061780511022	0.588872378758534	2	2	2	3	2	2	1	3	2	10.9324026385882
0.249181279755017	0.727730562633378	0.0644450481112647	0.342087021394769	0.83427015459437	0.0557871614332298	0.611931397792414	0.114621988643822	0.0505648457375721	2	2	2	3	2	2	1	1	1	7.40537928064201
0.15212044331876	0.557068939724539	0.835730191186844	0.0263137135212685	0.621993049225831	0.589223146003137	0.778778399653639	0.17835388845927	0.14999254277097	2	2	2	3	2	1	1	1	3	9.85547635085765
0.984592461745877	0.407693493124049	0.776080264005637	0.585593260415834	0.110529997823629	0.0608602156552696	0.828040674029139	0.492092839704478	0.31362408149055	3	2	2	3	2	1	1	3	2	6.509360491354
0.0407321028865646	0.614181476923733	0.197944984068029	0.965437104085049	0.924519432833228	0.734518619142116	0.617574867222399	0.13332698055435	0.905039384256036	1	2	2	3	2	1	2	3	1	8.8091721310091
0.348596004020157	0.509267398127008	0.954357765481035	0.656185752290805	0.771740877493	0.646378286240973	0.268334875165416	0.932015358082045	0.773682956264769	2	2	3	3	3	1	1	3	1	13.4555991161609
0.632585039433356	0.201784274686859	0.552630496382019	0.165142502705544	0.239620177380645	0.849356401381093	0.278209044083622	0.425633625312511	0.0821257358289185	2	2	2	2	1	1	1	3	1	9.1691230606167
0.074534463075513	0.410919594473746	0.130078120288543	0.506519101884065	0.719091816391666	0.0916891382888027	0.749126107295654	0.0817528275175753	0.501276898071567	1	2	2	3	2	1	1	2	1	6.04333053979666
0.785340178317606	0.500759130682211	0.0276705508502033	0.838359644707261	0.709609653528978	0.159758304835435	0.271300118606096	0.956106277220255	0.151723276168621	2	2	2	3	2	1	2	2	1	10.055571542306
0.258617240824288	0.718686470507382	0.662960378753498	0.802779494200703	0.733986030736977	0.449252369312165	0.538935411140793	0.361367882766946	0.925265097764473	1	3	3	3	3	1	3	3	3	11.6559101472644
0.869775493629253	0.0973698673506281	0.659523636615488	0.205919461021479	0.393683218235651	0.865166349482238	0.732877049494157	0.127349707596877	0.981316093914977	1	3	3	3	3	3	1	3	2	10.8327850998347
0.400555036534626	0.762831609066562	0.541468801883555	0.187982275483774	0.967270672836899	0.381005507267857	0.942549264673651	0.699373016883297	0.924960875061025	1	3	3	1	3	3	1	3	3	10.9596661289788
0.454189899223937	0.655593716975259	0.428188181781494	0.183113438403764	0.562381148851473	0.586803411783391	0.540753824953062	0.371318572817387	0.742537974635452	2	2	3	3	3	3	1	3	3	10.7239818750849
0.65672322014648	0.955648894411642	0.623005818989459	0.91724750398351	0.369351745390919	0.200925569779782	0.305002101967439	0.153681853398687	0.776862690923014	1	3	3	3	3	2	3	3	3	10.3014572919984
0.12055536751547	0.944822222608788	0.690055302086071	0.943855444471546	0.214136023256082	0.0437538057691621	0.784346325345201	0.502731416090619	0.332463728665889	1	3	3	1	3	3	1	3	1	9.57501337566854
0.30468291234136	0.886014972607188	0.229288569647049	0.375080343768726	0.894290044164666	0.166814950280988	0.435240548727023	0.39592798988342	0.546276226713324	1	3	3	1	3	2	1	3	3	10.0880145608739
0.574092862604332	0.625717667713597	0.911240300879235	0.050040918123339	0.435587356759067	0.495705638997159	0.463709973210486	0.906370155308715	0.236870792647168	1	3	3	3	1	3	1	3	1	8.42929683565899
0.603591854158894	0.475141549328809	0.863408180509114	0.887837426084367	0.472868970969795	0.00811654508561661	0.319599106969947	0.00105873955288217	0.348042004830659	1	1	3	1	3	3	1	3	3	9.01979351423902
0.116982719731739	0.613019708825984	0.30351467503372	0.117074136214196	0.276661581522405	0.0126124341640699	0.916658091820208	0.00663771957722293	0.308073589459271	1	3	1	3	3	3	1	3	1	5.32914128997619
0.91564453584023	0.0349546022849005	0.89461335694571	0.594867627537993	0.235416228646589	0.843540568327409	0.973358211950323	0.547631749637783	0.0409901263154561	1	3	3	3	3	3	2	2	3	9.38648922021255
0.199609928858657	0.493488581079305	0.722605562057503	0.448042242077564	0.37422005354052	0.379690160884214	0.0971313621110572	0.808670202607372	0.345691462247226	1	1	3	3	3	3	1	3	3	8.3330149970383
0.741402033150469	0.737648352433924	0.908572632770276	0.0529310208910458	0.381787098085495	0.481849621702478	0.653444383714456	0.505429071022892	0.656216417692943	3	3	3	3	3	1	1	3	3	9.11443098997505
0.0451336182734318	0.543673260234579	0.774278137429522	0.853661920749557	0.407138584699103	0.257388748826957	0.676285708518951	0.182954592627712	0.529346247935474	1	1	3	3	3	3	3	3	3	10.9721953999897
0.390072841892243	0.965429304593331	0.674954942638948	0.773079771645721	0.935142851722969	0.16358621448762	0.273534563500263	0.770006436784691	0.103652474480834	1	2	2	3	3	3	1	3	3	11.6270490983598
0.821876508703959	0.880341569450669	0.381619598307864	0.498573695953385	0.288723189127872	0.86437474299312	0.379135589660983	0.0283502378807819	0.792228682897334	1	3	2	3	3	3	1	3	3	11.587852816404
0.968475573469268	0.868180532546819	0.815792868934036	0.0829772927999377	0.979179745903221	0.308075937288314	0.289793965349132	0.43411621633294	0.907670994179836	1	3	1	1	3	3	1	3	3	12.7973089452579
0.765192191466864	0.713471190102595	0.0402593726856923	0.573313294829291	0.141123047359537	0.712864937148856	0.765809206975147	0.459567776467876	0.883462103648849	1	1	3	3	3	2	1	3	3	10.8686709428062
0.514799110827578	0.272867122027653	0.33782111621213	0.756987136926155	0.4500612950233	0.743180596194127	0.268083120070018	0.292971378928828	0.388862313935521	1	3	3	1	3	3	3	3	3	8.51015176302435
0.673787364330689	0.607715771860065	0.864381775644084	0.683734345481515	0.262153694873741	0.53257051177673	0.678569174574811	0.105977323687279	0.720569142682974	1	3	3	3	2	1	1	3	3	9.64582469754354
0.341602965504957	0.0399879331742544	0.27087153224001	0.937038314755041	0.0498115750798711	0.690208969932117	0.249336945371699	0.0964446473819953	0.601816947399868	1	3	3	2	2	3	1	3	3	5.47492147748533
0.0163011241279256	0.558779175921378	0.872067469169057	0.105480460282507	0.44756301113491	0.881618040381875	0.390890353808442	0.627440428325005	0.289679868446217	1	3	3	3	3	1	1	3	1	8.50309630649678
0.908126366524716	0.223570377903237	0.0327192280004771	0.756367109312924	0.828856910059837	0.928086402313046	0.580011694020873	0.333253921810472	0.0695176225732896	1	3	3	2	3	3	1	2	3	8.78417863585542
0.594606888143547	0.718980113061261	0.770339639140265	0.143293828474915	0.63657968332057	0.77049799622681	0.359711155380505	0.43103287152479	0.0502543517462382	1	3	3	2	3	1	1	3	3	8.65389756769279
0.126056221058433	0.466259636339496	0.553802597961907	0.441899848851291	0.638592701435758	0.180712559426306	0.332226608333423	0.146452710499201	0.0556223639443552	3	3	1	3	3	3	1	3	3	7.59123514782915
0.972909469399739	0.956326279167996	0.596444233427623	0.710477162263627	0.525962792761094	0.951199864504723	0.756242595234143	0.725663677653355	0.537966679647428	1	3	3	3	3	2	1	1	3	14.6452393022462
0.464147089816379	0.722485083948636	0.713975475981733	0.276050563433293	0.282045583182181	0.668582151825188	0.527563737205006	0.332125252538662	0.60604379532421	1	3	3	3	2	3	1	3	3	10.4563626364808
0.298362694930094	0.891992476157681	0.894745803726814	0.0159010067704443	0.868812253142672	0.62220100331087	0.648466077017407	0.747752156863771	0.0512354062493367	1	3	1	3	3	3	3	3	3	9.84551138008341
0.305270608933271	0.621290383695785	0.0628203230377153	0.268022300584049	0.782701560606878	0.270249782490304	0.591846664800507	0.740965873677071	0.445534369799825	2	3	3	3	3	3	2	3	3	8.15735454077381
0.107321160400983	0.106617147429054	0.841382571014463	0.00510074466913851	0.0224176221999137	0.176242304164544	0.85892235980732	0.218405517498938	0.352745579398139	1	2	3	2	3	3	1	3	3	6.21058450497077
0.103618685954838	0.930706265947032	0.00123103818957815	0.162895102740248	0.0297846578012892	0.934331036164645	0.020478203842813	0.0982423208179985	0.380051868268664	1	1	3	3	3	3	1	3	1	6.73571704077405
0.959875698900418	0.325538265548464	0.207706742365804	0.0852775570537343	0.940947482707052	0.120698676590927	0.820826634457767	0.954995204656113	0.671205319533406	1	3	3	2	1	3	1	3	3	9.87189194564306
0.485678727425481	0.434399199844558	0.58185728339424	0.200542736471547	0.828006236976978	0.924958362318202	0.348202959572297	0.84866878611522	0.118025416069898	1	2	3	3	1	3	1	3	3	11.4845575601211
0.542387844923465	0.362025718382243	0.566400427013909	0.351748594109105	0.980571370036068	0.122393744063081	0.939603511088282	0.999463265594802	0.798399775539218	1	3	3	3	3	3	2	3	2	10.7683163935759
0.491695017010381	0.679105040570835	0.385209097826455	0.354211279506557	0.449745533970184	0.997350966920207	0.705835061607674	0.860533144297515	0.616299722997166	1	3	3	3	3	1	1	3	2	13.4470828762901
0.245875841466088	0.0317735940958871	0.984373830141668	0.238325361198325	0.583140173672152	0.886046396099491	0.523174796546862	0.772972472965391	0.59322438635006	1	3	3	1	1	3	1	3	3	11.4698922829926
0.6734717930021	0.493368739228771	0.853667023031096	0.457011780285291	0.88219503079946	0.916387729692739	0.775300463400722	0.677221644027443	0.46935750445565	1	3	3	3	1	3	1	3	2	13.7625387302232
0.270538108036945	0.831176860272048	0.376587281362522	0.37091046511251	0.495510686718178	0.717348119978645	0.098530850131861	0.094903608662075	0.412712111564043	1	3	3	3	3	1	1	1	3	8.2181739233375
0.96115685721195	0.221149852541241	0.580301791560869	0.700103544541676	0.278288056111636	0.568017909112482	0.00421781941275005	0.237439448501683	0.375070486347099	1	3	3	3	3	3	3	2	3	8.81548047326971
0.69949662428805	0.638960920946655	0.452189871289669	0.881192776909983	0.274233145043508	0.986730096095436	0.610138739326365	0.868929973452766	0.564784198004951	1	3	3	3	2	3	1	3	1	11.4687588692624
0.302666668390607	0.945420450669712	0.745949517021214	0.40579274529648	0.171060130024707	0.354314430674936	0.368307995101563	0.532406498175792	0.655228850175429	1	3	3	3	2	2	1	3	3	9.71761256632829
0.0275855949306217	0.74607599697986	0.735521720655626	0.605644394519388	0.156332799357204	0.164444357476587	0.443461510104345	0.503447198198024	0.865279571772686	3	3	3	3	3	3	3	3	3	11.0112103678913
0.805267331777943	0.823772184418691	0.48418268841394	0.365324716685235	0.516059301647298	0.289634231764392	0.874774301678426	0.549893967057144	0.394345187100682	1	3	3	3	3	3	2	1	3	11.0294883282746
0.471929159681959	0.260403793420444	0.925595643851687	0.468673413163473	0.658355478005186	0.28914681552102	0.629371952502401	0.68125711658406	0.362126295155727	1	3	1	3	3	3	1	1	3	10.5898222206811
0.303226388080612	0.839863355836413	0.0186740234973403	0.538786638680667	0.778833902240499	0.234073482447743	0.577469886963012	0.327371778371171	0.888563343889502	1	3	1	3	3	3	1	3	2	13.7120302078747
0.220361701256413	0.791084253274459	0.432949068954717	0.658461542116943	0.508824603933839	0.290494865605359	0.375759606772414	0.613653834304028	0.28661351016428	1	2	1	3	3	3	1	3	3	9.8876414400566
0.359978554283172	0.103196560556098	0.855881315076692	0.674409843799418	0.321509074063092	0.790476507135845	0.668169833218629	0.331440797524884	0.0489810756961749	2	3	3	3	3	1	1	3	3	8.48553551206525
0.463645806596951	0.214860459448094	0.173146118797592	0.197178897791718	0.672640368991115	0.48333064699096	0.0172151218504074	0.2992158966552	0.475640457868119	1	3	3	3	3	3	2	3	1	5.82214227987333
0.235101158292645	0.15186254302372	0.385926230015471	0.8829437735568	0.416804737050122	0.644750351780114	0.528928313051568	0.0393778131255203	0.557209730077874	1	3	3	2	3	3	3	3	3	8.42373391198513
0.904008326674474	0.85776278399252	0.271628018678714	0.0453352933003831	0.729842302815619	0.288680167066891	0.0282184788013874	0.947881988127029	0.209615354490129	1	3	3	3	3	3	1	2	2	8.09489311040777
0.859351528296645	0.911074731069646	0.836174685729807	0.880689860604449	0.0120201509863517	0.172013676311158	0.871055236108724	0.541494251957075	0.724738591130489	3	3	3	3	3	3	2	3	3	12.7012385319658
0.34135557392906	0.638007741193468	0.565213137858381	0.0612058938437004	0.74438881382992	0.668297231006105	0.714446923288645	0.610603544750347	0.3044063632955	1	3	3	3	3	2	2	3	3	10.1532567734125
0.201428555918706	0.61791369853932	0.418532291768191	0.0611276487706386	0.121676866671888	0.246000649511187	0.579928314762701	0.186277530570009	0.914178965020494	2	3	3	3	3	3	1	3	1	8.2737185961059
0.778536234885787	0.714470245608035	0.346042883141273	0.906679946006127	0.48427274664946	0.875587795681915	0.97814376893431	0.373980338082384	0.202439861129938	2	3	3	3	3	3	1	3	2	10.5644816474556
0.08181506520465	0.276712643742049	0.67102693463296	0.207566099563575	0.885713615591063	0.48855454724707	0.0709113328541893	0.348202321279727	0.410240249160706	2	3	1	3	3	3	1	3	3	7.86513333994739
0.661113325289966	0.0478690896974709	0.0547069789732968	0.417224623333265	0.0602307865176099	0.75688440827196	0.705883795414479	0.540861844180546	0.677155345857882	3	3	3	3	3	3	1	1	3	7.77394681641139
0.899791381790667	0.0700319316079538	0.856213908448854	0.319782424396688	0.466968711597372	0.519621260740636	0.689782338092353	0.951924943813145	0.902053626119456	1	3	3	1	3	3	2	3	3	11.0485775431658
0.133462773644264	0.0962789560326572	0.731359825284701	0.271895583167404	0.787440150608582	0.216524494680188	0.688631406571728	0.303647879946994	0.906708704653343	1	2	3	3	3	3	3	3	3	9.88154070493369
0.158713917045284	0.336142969026338	0.397502261640099	0.157924181765113	0.126287685089949	0.922260598065123	0.452953602040395	0.253700888845496	0.495358069820272	1	3	1	3	3	2	1	3	3	6.46462199147641
0.456227924765099	0.391535938883055	0.305272198308348	0.606161243438331	0.500657763251076	0.449097896559583	0.146069493083512	0.567134983478475	0.785486884615675	3	3	3	3	3	3	1	3	3	9.80185116158041
0.484100353169108	0.380220462791365	0.884507232293143	0.289355479021914	0.655460575908033	0.946161694918724	0.231381995345179	0.523071288886472	0.485172596781978	1	3	3	3	3	3	1	2	1	8.19783774892164
0.664393640807096	0.12381100759354	0.921615202050081	0.0454080537576807	0.498348622074027	0.368234673857625	0.795947310617105	0.944386145982194	0.871032682977192	1	3	1	2	3	3	1	3	3	11.1080254196359
0.0875812307583946	0.4383265059306	0.760844989982849	0.472741589178895	0.324144701691625	0.141551030937235	0.754062175257474	0.623658423059045	0.623330396615658	1	1	3	3	1	3	1	3	3	8.69886366768672
0.82822278576621	0.888823381506234	0.931611504438988	0.363146731928816	0.259900186545656	0.289293081863592	0.304713604819255	0.965148672512339	0.945919744916068	1	3	3	3	3	3	3	3	2	10.700650284592
0.752194548505027	0.293055425375837	0.696014749830751	0.0948339710669535	0.415555574663608	0.957660309235631	0.314509298059433	0.43524005800393	0.287815965586269	1	2	3	3	3	3	1	3	1	8.6879302765289
0.370334966570753	0.291215115332379	0.498910527838342	0.608178242933016	0.128814426679369	0.054145206674952	0.537513025246427	0.680421152075907	0.575983167519479	1	3	2	3	2	3	1	3	3	8.17979593170105
0.886487039637768	0.0932873166510234	0.521455280879349	0.0565176479874491	0.59356844041158	0.702508602110468	0.692392915850239	0.707872797306612	0.634827565197978	1	3	3	2	3	3	1	3	3	10.4016285360514
0.048477683982097	0.739704136338538	0.911093019158973	0.862055723252043	0.534531219848869	0.550207692255081	0.335804600761601	0.841426542908959	0.0779977443133016	3	3	3	1	3	3	1	3	3	9.03307110579691
0.707339821987004	0.912752475871388	0.47915799438124	0.0578812178903926	0.302912968653329	0.942450081614475	0.888554761724746	0.0606891260026859	0.786889315326962	1	3	2	3	3	1	1	3	3	8.47559183873021
0.271193746039656	0.77702141890461	0.0622171983323446	0.259998274902949	0.133845937076968	0.17654363395569	0.162044608683216	0.708761292999149	0.16482435598834	1	3	3	3	2	3	3	3	3	5.57703766158315
0.901961072997152	0.293814330308021	0.595906503281752	0.308428734310569	0.739762496887907	0.0158756845156716	0.944636040203496	0.164358619650962	0.152600537976431	1	3	3	3	2	3	1	1	3	9.43279760625793
0.770738477506015	0.0832137126201825	0.612561381702544	0.334567559496497	0.476711418233673	0.477526962116474	0.125394204090282	0.0688764744612165	0.20337074926791	1	3	2	3	3	3	2	3	3	5.60488138122582
0.839348180000115	0.813465134024086	0.595535605660171	0.337065035595547	0.73778447766215	0.835117378439686	0.637052067641224	0.304688178411255	0.697093830108637	1	1	3	2	3	3	1	3	3	12.1862413676821
0.617942138004232	0.93614145558113	0.825463182806873	0.194601426646189	0.966384923606509	0.202448389265563	0.313367484923975	0.702434253203301	0.461338131467309	2	3	3	3	2	3	1	3	3	12.0015065563393
0.638308450662068	0.322785394933464	0.107128244378245	0.364018579209582	0.146551917037306	0.460850632519873	0.815647191143706	0.362367366910005	0.0533940348556564	1	3	1	3	1	3	1	3	3	6.72469838259612
0.506730866336037	0.853901801418808	0.131121317045702	0.143117612950977	0.973538606122256	0.696928681760318	0.105816306446825	0.170437935227074	0.302926477591487	1	3	3	3	3	3	1	1	2	7.36634745921079
0.097792435737626	0.963825947224084	0.315042458050897	0.417098362923057	0.818893698634153	0.289028674605225	0.456047334825487	0.00273481781066124	0.898590234058244	1	3	3	1	3	1	1	3	3	9.75556122547814
0.820738130342331	0.573688847549643	0.547562299648161	0.465521634707788	0.335268069423629	0.726098116451849	0.828636740162515	0.559499017680115	0.461287486802957	1	3	3	3	3	1	2	3	3	11.612430810643
0.091533370087137	0.659257602919447	0.765387838433964	0.106100723581304	0.0491784933922847	0.473539258666881	0.523203925176213	0.608927999187055	0.4703811720716	1	3	3	3	3	3	1	3	3	8.0144451609613
0.116689199960508	0.297391754437372	0.792913810165728	0.317950681008044	0.578149941078361	0.431472821998196	0.773350055496267	0.424023213410703	0.94410361765374	1	3	3	1	3	3	1	3	2	10.4617747462412
0.301546271645884	0.50827070839894	0.614384139571077	0.585229472025171	0.407211723117661	0.0746012268296267	0.745421389405673	0.437997148100887	0.708727188270791	1	3	3	3	1	3	2	3	3	10.8394894160045
0.643372421949563	0.974777146008037	0.360042700139873	0.675500505907868	0.478743141715096	0.49555796620675	0.439733380393659	0.67799838349214	0.365302654570239	1	3	3	3	3	1	1	2	3	11.7860416036384
0.676073234407683	0.474036117500635	0.944552451870693	0.675105509843885	0.43329125978076	0.0322756076501939	0.128654838504705	0.712786955012104	0.665744149009265	1	1	3	3	3	3	1	2	3	9.451019663778
0.981059954524365	0.355283884976502	0.837695336578287	0.793302549115796	0.465559291419736	0.517979757972454	0.519394327454549	0.575790864997573	0.356359002716169	1	2	3	3	3	3	1	1	3	12.5896444251477
0.956749213864348	0.576113832813811	0.470772563787833	0.266896829203229	0.366615563242936	0.219605836352175	0.855480263435039	0.149209044100049	0.0489640000060222	1	3	3	2	3	3	1	3	1	8.30656794339775
0.729534738962614	0.748876011583307	0.53235777152415	0.0420347442879333	0.597341928501989	0.525157515354332	0.622666205908277	0.899229234536261	0.806181495956923	3	2	3	3	3	3	1	3	3	11.8591748582073
0.899606957645165	0.344202628268411	0.85447134088188	0.113594944803158	0.0353640345209263	0.865342043760018	0.322322318471338	0.162694793046859	0.933451378476375	3	3	3	3	1	3	1	3	3	11.6429771165802
0.0620997774303809	0.944072103270365	0.733889605845676	0.268519403626121	0.808485861942366	0.692234706527156	0.239634555187335	0.221699866320479	0.658206141869358	1	3	1	3	3	1	1	3	3	10.0732330298158
0.57234689675166	0.832811580409797	0.154326481416664	0.752666197775282	0.528817865525693	0.17692397297285	0.471329453453848	0.875476839766846	0.447709013710384	1	3	3	1	2	3	1	3	3	10.7362964700714
